Tweet Datetime,text,location
2021-10-02 18:02:17,"@immaculategomez @JakaAdy mjb, aku dari Bali dan di Bali sejauh ini belum ada berita tentang ga wajib pake masker. itu berarti disini masih tetep wajib pake masker. PPKM disini juga masih level 3. kalau kejadian party-partyan ga pake masker, seharusnya diciduk sama satgas atau pihak yang berwajib sih",
2021-10-02 18:01:05,@simpanandirut Beneran belom kelar ya ppkm tuh?,Multiverse
2021-10-02 17:59:23,"@microtidddies Mon maap, rame nya tadi udahan. Taat program PPKM","Kota Surabaya, Jawa Timur"
2021-10-02 17:58:32,"Pak @BimaAryaS 
Coba sesekali disidak untuk Cafe2 yg berada di Jalan BinaMarga, baik yg di BinaMarga Raya maupun Binamarga 1 &amp; 2.
Tgl 2 Oct, sepertinya Euphoria Masyarakat selepas PPKM ketat, Cafe2 tsb tidak melaksanakan ProKes scr benar. Tidak ada jaga jarak.

@Leonita_Lestari",Indonesia
2021-10-02 17:54:58,@Selasarabu_ Masih ppkm,0271
2021-10-02 17:54:22,"@blossombeez @JakaAdy Giliran pemerintah bikin keputusan ppkm dan kegiatan yang baik dihujat, giliran selebgram yang ngelanggar mendadak dipujapuja wkwkkwkwk","Cirebon, Jawa Barat"
2021-10-02 17:53:58,ppkm mikro jawa bali,Rental Kursi jakarta INDONESIA
2021-10-02 17:53:35,"RT @kota_jogja: PPKM darurat, terciduk seekor kucing mbang telon nekat jalan² di Malioboro tanpa menggunakan masker. Hayolo, ditunggu klari…",
2021-10-02 17:47:36,"RT @kota_jogja: Senja iku pancene gawe syahdu kanggo sing lagi merindu
Mergo PPKM sing maune darurat dadi level papat
Eehh... sing maune ar…",
2021-10-02 17:44:42,"RT @ENS53311139: Sedikit potret kekejaman cina komunis yang menertibkan para pedagang kaki lima ..

Tanpa memperdulikan ada bayi, org tua d…",
2021-10-02 17:40:46,"@wenndiary @HOUSEOFSXN gajadi, lagi ppkm
gaboleh touch touch",𝗦𝗜𝗡
2021-10-02 17:40:30,"Kabid Humas Polda Jabar : Lagi, Polisi Bagikan Bansos Ke Warga Terdampak Covid-19 Dimasa PPKM https://t.co/zddyz9X8KE 
@PolressukabumiI @humaspoldajbr #KimCipedes","Sukajadi, Indonesia"
2021-10-02 17:40:09,"RT @ma2nwedung: Setelah lama tidak ada pengkaderan karena PPKM,PC GP @Ansor_Demak hari ini mulai lagi mengadakan Pelatihan Kepemimpinan Dasar #PKD di PAC GP Ansor Kec. Sayung tetap mematuhi #Prokes5M1D
@ansorcybermedia https://t.co/ehflinF3Wv",
2021-10-02 17:40:03,"KARANGANYAR - Dalam Upaya memutus penyebaran Virus Covid 19 di wilayah kecamatan Karanganyar, anggota Koramil 01/Karanganyar Serka Suyadi Babinsa Gedong kecamatan Karanganyar melaksanakan himbauan dan mengajak warga untuk selalu menerapkan protokol kesehatan di masa PPKM level 3. https://t.co/EWJy9TwyAl",
2021-10-02 17:39:50,Pemberkatan &amp; Resepsi di RO. Di real lyfe lg PPKM. Maaf ya gengs ga undang” 🙂 https://t.co/QJk39Czfy5,
2021-10-02 17:39:42,"KARANGANYAR - Dalam Upaya memutus penyebaran Virus Covid 19 di wilayah kecamatan Karanganyar, anggota Koramil 01/Karanganyar Serka Suyadi Babinsa Gedong kecamatan Karanganyar melaksanakan himbauan dan mengajak warga untuk selalu menerapkan protokol kesehatan di masa PPKM level 3. https://t.co/OCsiNXwij1",
2021-10-02 17:39:34,"KARANGANYAR - Dalam Upaya memutus penyebaran Virus Covid 19 di wilayah kecamatan Karanganyar, anggota Koramil 01/Karanganyar Serka Suyadi Babinsa Gedong kecamatan Karanganyar melaksanakan himbauan dan mengajak warga untuk selalu menerapkan protokol kesehatan di masa PPKM level 3. https://t.co/3iI3HUP7A3",
2021-10-02 17:39:33,"Kabid Humas Polda Jabar : TNI – POLRI Bersatu Melawan Covid 19 Bagikan Masker Dan Ingatkan Warga Tentang Pentingnya Prokes 5M Dimasa PPKM https://t.co/ckIubaTqX9 
@RRancaekek @POLRES_BANDUNG #KimCipedes","Sukajadi, Indonesia"
2021-10-02 17:38:48,"Kabid Humas Polda Jabar : Polisi Bersama Babinsa Kawal Penyaluran Bansos BPNT Desa Bantaragung Dimasa PPKM https://t.co/VLg7jgJSDy 
@humaspoldajbr #KimCipedes","Sukajadi, Indonesia"
2021-10-02 17:38:14,"Kabid Humas Polda Jabar : Gelar Vaksinasi Presisi, Polisi Kolaborasi Dengan Ponpes Aisyah Dimasa PPKM https://t.co/b8FkzfGmpB 
@Baleendahmantap @humasbaleendah @POLRES_BANDUNG #KimCipedes","Sukajadi, Indonesia"
2021-10-02 17:38:10,"@arlinatama Dulu kan lagi ppkm reting bagus terus, sekarang orang2 udah pada vaksin jadi udah berani maen keluar malem jadi reting anjok dan MNC kalang kabut deh putar otak biar reting naek lagi",
2021-10-02 17:36:10,"RT @ENS53311139: Sedikit potret kekejaman cina komunis yang menertibkan para pedagang kaki lima ..

Tanpa memperdulikan ada bayi, org tua d…",
2021-10-02 17:35:44,"RT @ma2nwedung: Setelah lama tidak ada pengkaderan karena PPKM,PC GP @Ansor_Demak hari ini mulai lagi mengadakan Pelatihan Kepemimpinan Das…","Jawa Tengah, Indonesia"
2021-10-02 17:35:36,"terusin dh biar gak bete sndri . .
teteep lagi buang bete sambil nungguin yg ngucapin kongrat' 😬
.
masih rindu PPKM iyasi malem mgu tapi kan masa ganjil genap macet kyk normal' 😒
. https://t.co/4O04303squ https://t.co/Him4OrbVL5",
2021-10-02 17:35:30,"RT @ENS53311139: Sedikit potret kekejaman cina komunis yang menertibkan para pedagang kaki lima ..

Tanpa memperdulikan ada bayi, org tua d…",
2021-10-02 17:33:14,"@zpukul lagi ppkm, no touch touch",𝗦𝗜𝗡
2021-10-02 17:30:44,"Berstatus PPKM Level 2, Gubernur Kepri Tiadakan Rapid Test Antigen untuk Perjalanan Antardaerah https://t.co/OFv6YpbPQS","Kota Batam, Kepulauan Riau   |"
2021-10-02 17:30:34,@yepposeooo kalo gitu bilang aja kost-an gue lagi ha boleh bawa org karna ppkm,"Liverpool, England"
2021-10-02 17:29:34,@bxgfess pandemi nga kenal ppkm kenalnya pipi kamu,
2021-10-02 17:25:25,"Semenjak jadi PPKM Lv1 jalanan udah pada rame semua, udah kek balik seperti sebelum pandemi, mulai banyak macetnya dan beberapa hari terakhir ini gak ada berita soal kopid lagi, suasana kek gini malah bikin khawatir, takutnya pada lengah terus kecolongan",🇮🇩
2021-10-02 17:21:30,"RT @afrilrini: Pasangan favoritku gini terus ya jangan PPKM lagi😭😭
#IkatanCinta 
#IkatanCintaEp457 https://t.co/6QUxgikbOH",
2021-10-02 17:21:21,"RT @ENS53311139: Sedikit potret kekejaman cina komunis yang menertibkan para pedagang kaki lima ..

Tanpa memperdulikan ada bayi, org tua d…",
2021-10-02 17:20:19,"Di pekanbaru udah gak berlaku PPKM.
Kalau aku kekamu itu PPMK,

(Pikiranku Penuh Mikirin Kamu)","Riau, Indonesia"
2021-10-02 17:19:58,"RT @Asli_nggunung: Narasi Beredar di Media FB Bahwa PPKM Diperpanjang Dan Bansos Dihentikan adalah tdk benar ,hal ini sdh di bantah oleh Me…",
2021-10-02 17:12:29,"Apel dan Patroli 3 pilar Cempaka Putih dipimpin Kapolsek Cempaka Putih Kompol Ade Rosa didampingi Padal Ipda Agus Supriatna di halaman Mako Polsek Cempaka Putih, Jl. Letjen Suprapto No. 100 Jakarta Pusat,dalam rangka diberlakukannya PPKM Level 3, Penegakan Prokes covid 19 (2/10) https://t.co/csheziPlu4",
2021-10-02 17:08:12,@naturalsane Da lain ppkm bet kudu diperpanjang,marklee's heart
2021-10-02 17:05:07,PPKM : Pokok'e Pasrah Karo Merem,indonesia
2021-10-02 17:02:53,"Bantuan disalurkan kepada warga membutuhkan yang terdampak PPKM, Isolasi Mandiri, dan Warga yang kurang mampu. Membagikan sebagian dari yang kita miliki untuk mereka yang berhak adalah kewajiban.",Jl. Surapati No.4 - Bandung
2021-10-02 17:01:17,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,
2021-10-02 16:55:40,"RT @TMCPoldaMetro: 23.50 Polri Sat Lantas Jaktim melaksanakan kegiatan Crowd Free Night PPKM Level 3 di BKT Duren sawit Jakarta Timur , men…",Jabodetabek
2021-10-02 16:54:56,"@AlainSchmiidt Ouwww ... 😱😟 Belajar saja pada pak Jokowi  ttg PPKM Ketat level 1, 2, 3 &amp; 4 .. mungkin bisa berhasil .. 😊😁☝️👍👍 https://t.co/7J2rQDpenN",
2021-10-02 16:52:45,RT @PanduRamadhanty: Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non ese…,
2021-10-02 16:51:51,Pemerintah kembali melanjutkan PPKM Luar Jawa Bali hingga 4 Oktober Pada periode ini jumlah daerah yang menerapkan PPKM Level 4 kembali berkurang dari 23 menjadi 10 kab kota KabarKabinet,
2021-10-02 16:50:50,"23.50 Polri Sat Lantas Jaktim melaksanakan kegiatan Crowd Free Night PPKM Level 3 di BKT Duren sawit Jakarta Timur , menghimbau untuk terus menjalankan Prokes 5M guna memutus mata rantai penyebaran Covid 19. https://t.co/hLPItUj3Ao","DKI Jakarta, Indonesia"
2021-10-02 16:49:26,"RT @bebanegara: ✨ REKOMENDASI BUKU SELF HEALING, PERKEMBANGAN DIRI, BEST SELLER, KEREN KEKINIAN BUAT NEMENIN KAMU SELAMA PPKM✨

- a thread",
2021-10-02 16:47:23,@madchein itu yg kasus ngadain bday party pas ppkm level 4,he/they/them
2021-10-02 16:46:02,"Tak lelah menghimbau warga untuk selalu mematuhi Prokes, dilaksanakan giat operasi Yustisi/penyekatan dan Pelaksanaan *PPKM Skala  LEVEL 3* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon. https://t.co/1tv1B1YPXd",
2021-10-02 16:44:38,RT @HumasPoldaJatim: Wakapolda Jatim Zoom Meeting dengan Pimpinan Menko Marinves agenda Rakor Persiapan Pelaksanaan PPKM Level 1 untuk Kota…,"Jawa Timur, Indonesia"
2021-10-02 16:44:32,"iyaa sih skrg kasus c19 ini emang lg turun, tp inget kasus c19 turun krn efek ppkm yg diperketat di bln juli-agustus. skrg ppkm udh dilonggarkan, bisa jd klo masy udh terlalu terlena, nanti di nov/des bakal membludak. udh gabisa ngebayangin gw 😢",
2021-10-02 16:43:48,"RT @ENS53311139: Sedikit potret kekejaman cina komunis yang menertibkan para pedagang kaki lima ..

Tanpa memperdulikan ada bayi, org tua d…",
2021-10-02 16:43:43,"RT @NKRIJaya_: Happy Week End tweeps🥳
Tetap semangat meski msh PPKM https://t.co/O82X1cAApp",
2021-10-02 16:38:46,"Wujudkan kondusifitas wilayah, dilaksanakan kegiatan operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM Level - 3* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Gemolong. https://t.co/n8zFKTxtLO",
2021-10-02 16:38:27,"RT @ENS53311139: Sedikit potret kekejaman cina komunis yang menertibkan para pedagang kaki lima ..

Tanpa memperdulikan ada bayi, org tua d…",Indonesia
2021-10-02 16:36:33,RT @PanduRamadhanty: Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non ese…,
2021-10-02 16:34:24,"Kangen ppkm lagi dah, biar orang2 pada diem dirumah aja gitu","Bandung, Jawa Barat"
2021-10-02 16:34:06,"RT @zaitucn: perkara ppkm dan jalan-jalan. 

noren one tweet au. https://t.co/gf6k3IgaYj",📍Injeolmies planet
2021-10-02 16:33:56,@WildanAlim3 @fajarpernama19 @DikposaWibowo @JosephRestiand1 Melalui konferensi video presiden menyampaikan sejumlah hal penting yg perlu diperhatikan terkait evaluasi PPKM IndonesiaMaju,
2021-10-02 16:33:07,Pelaksanaan Patroli Pemantauan wilayah dan penegakan dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 3 oleh anggota Koramil 02/Karangmalang. https://t.co/ONiBHv5nmF,
2021-10-02 16:31:57,"@svmernight Waktu sebelum ada ppkm, tiap minggu pasti di room sama ini orang awalnya kuat tapi akhirnya tumbang jg","West Java, Indonesia"
2021-10-02 16:31:51,RT @WildanAlim3: @DikposaWibowo @JosephRestiand1 Menteri Pendidikan Kebudayaan Riset dan Teknologi Mendikbud Ristek Nadiem Makarim persilak…,
2021-10-02 16:31:34,"udah ga ppkm lagi ya, masih aneh",Wakanda
2021-10-02 16:31:20,@DikposaWibowo @JosephRestiand1 Menteri Pendidikan Kebudayaan Riset dan Teknologi Mendikbud Ristek Nadiem Makarim persilakan sekolah yang berada di daerah PPKM level 1 sampai 3 menggelar pembelajaran tatap muka PTM secara terbatas I,
2021-10-02 16:31:07,"RT @chaeonut: #Noaji

Waktu hunting teddy bear, sebelum ppkm. https://t.co/bPUDd0VcvL",bxg
2021-10-02 16:29:30,RT @HaniAmalina30: @GishellaSuandh1 Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja…,
2021-10-02 16:29:02,"Eksistensi Guna Optimalkan PPKM Darurat, Polsek Panji Rutin Gelar Ops Yustisi https://t.co/kH1kC5Wfk1","Situbondo, Indonesia"
2021-10-02 16:27:47,"Tekan Laju Penyebaran Covid-19

Tim gabungan TNI - Polri dan SatpolPP melakukan patroli malam pengawasan penerapan protokol kesehatan PPKM Level 2 sasar pusat keramaian tempat kuliner dan nongkrong anak muda di wilayah Kota Purwodadi. https://t.co/z6BkRSpaiP","Purwodadi, Indonesia"
2021-10-02 16:27:02,"RT @Nur_batrisyia08: Singkatan PPKM yang sebenarnya... 

____
Tags, TVRI Denmark Gojek yoona View Thailand WE ARE ONE https://t.co/769qhg38…",Indonesia
2021-10-02 16:26:12,@DewiAyu_Saraf Ayo pacaran di twitter untuk mematuhi ppkm,Indonesia
2021-10-02 16:24:16,@alekramone PPKM,"ÜT: -6.398027,107.796105"
2021-10-02 16:23:48,"RT @purpleheartsid: Hi ARMY dan semua #HatiBaik!

Dalam rangka merayakan ulang tahun Jimin tgl 13 Oktober ini, Purple Hearts dan faktasuga.…",bangtan♡.
2021-10-02 16:23:22,Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non esensial bekerja kembali di kantor,
2021-10-02 16:23:04,@GiidTheKidd Lamun teu ganti bis make primajasa insaalloh aman moal di tilang da geus moal aya ppkm iyeuh 😂😂,CGK 🔄 BGR
2021-10-02 16:19:48,@ppkm_id Sedang berburu dg prioritas😭🥲,"Pdg-Bdg, Ina."
2021-10-02 16:19:37,"Cewek mau gak sih kalau di ajak nonton bioskop berdua gitu?. Kayaknya seru sih.

Setelah sekian lama PPKM  xixixix. https://t.co/dQrGOnvSEO",Bumi Tuhan
2021-10-02 16:15:07,"@Riyansupyans bkn normal lagi tp udah PPKM, Pelan Pelan Kangen kaMu",
2021-10-02 16:13:36,"Bhabinkamtibmas Penggaron Lor Bripka Zaenal Arifin Kegiatan PPKM Level 2 menghadiri pertemuan warga Himbau selalu patuhi Protokol kesehatan 5M Bersama cegah Covid-19 ( 2/10/21 )

@DivHumas_Polri
@bidhumasjateng 
@HumasTabesSmg https://t.co/nJdv2BUQmZ",
2021-10-02 16:13:10,RT @HumasPoldaJatim: Wakapolda Jatim Zoom Meeting dengan Pimpinan Menko Marinves agenda Rakor Persiapan Pelaksanaan PPKM Level 1 untuk Kota…,"Kota Surabaya, Jawa Timur"
2021-10-02 16:12:46,"Reservasi dari 3 bulan yang lalu. Masuk waiting list dan baru dpt slotnya hari ini.
Normalnya waiting list 2 minggu - 1 bulan. Jd kalo booking hari ini makannya bulan depan.
Kmrn gara2 ada PPKM jd mundur sampe 3 bulan. 😬 https://t.co/QZ0kZ3jTaE",
2021-10-02 16:12:19,"RT @NKRIJaya_: Happy Week End tweeps🥳
Tetap semangat meski msh PPKM https://t.co/O82X1cAApp",
2021-10-02 16:11:36,"aku tuh sedihhh
........ 2 race lagi hikkkkks... g bs ke spain😭.. ppkm oh ppkm https://t.co/19kUAAWFsg","ÜT: -6.235204,106.797529"
2021-10-02 16:11:26,"Wakapolda Jatim Zoom Meeting dengan Pimpinan Menko Marinves agenda Rakor Persiapan Pelaksanaan PPKM Level 1 untuk Kota Blitar bertempat di Rupatama Polda Jatim pada Hari Sabtu, 
2 Oktober 2021 https://t.co/9mtVI0izEU","Surabaya, Jatim, Indonesia"
2021-10-02 16:10:11,@godsblessedyou Dirumah aja ppkm,Davin
2021-10-02 16:09:11,@siswowbanget mari ppkm terus taman bungkul buka ao balbalan maneh mbek arek bungkul hahaha,Dunia yang entokesis
2021-10-02 16:08:13,RT @EdyIbni: @jokowi Udahan dong pak @jokowi PPKM nya...tuyul sudah sambat cari duit susah.rejeki juga ikutan jaga jarak.🤗,
2021-10-02 16:06:31,RT @HaniAmalina30: @GishellaSuandh1 Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja…,
2021-10-02 16:06:23,@jokowi Udahan dong pak @jokowi PPKM nya...tuyul sudah sambat cari duit susah.rejeki juga ikutan jaga jarak.🤗,
2021-10-02 16:05:56,"RT @_Banyoe: Jika edukasinya PPKM, masker, social distancing, wajib vax, trecing tes, wajib tes semua aktivitas termasuk di RS smtra semua…","Tokyo-to, Japan"
2021-10-02 16:05:49,"@v_frontline_pc Mun Aya gerakan to Bobotoh pasti ppkm jadi alesan ti pihak berwajib Jang ngabubarkeun,, Jeung yakin da pasti,, para petugas keamanan ges bersedia awas,,, pengalaman pas lawan Persikabo...","bandung, bekasi"
2021-10-02 16:05:40,"Bhabinkamtibmas Bangetayu Wetan Bripka Naq Sabandi Bersama 3 Pilar Kegiatan PPKM Level 2 di Pasar Genuk Himbau Warga Selalu Patuhi Protokol Kesehatan 5M Bersama Cegah Covid-19 ( 2/10/21 )

@DivHumas_Polri
@bidhumasjateng 
@HumasTabesSmg https://t.co/8Grx274Nav",
2021-10-02 16:05:04,"RT @elysalwa: Yaampon nangesss gakuat
- Aladinku yg comeback no ppkm 😍
- Feel nonton IC yg mulai kembali
- Sinematografi pas scene dansa yg…",
2021-10-02 16:04:52,"#ready4bo
📍#availsemarang
Yuk yang suka dengan toge atau #Titsjob silahkan cek dm 📩
Spek 165/65/44 D/ 20 y.o
ADA PROMO UNTUK LT (KHUSUS SELAMA PPKM )😋
Check my bio💋
#openbosemarang
#semarangopenBO
#semarang
#bosemarang
#semarangreal
#disemarang
#excludesemarang
#togesemarang https://t.co/xk2aVYytqv","Semarang, Jawa Tengah"
2021-10-02 16:04:26,"#ready4bo
📍#availsemarang
Yuk yang suka dengan toge atau #Titsjob silahkan cek dm 📩
Spek 165/65/44 D/ 20 y.o
ADA PROMO UNTUK LT (KHUSUS SELAMA PPKM )😋
Check my bio💋
#openbosemarang
#semarangopenBO
#semarang
#bosemarang
#semarangreal
#disemarang
#excludesemarang
#togesemarang https://t.co/Lwvv88J3mw",semarang
2021-10-02 16:03:18,Setelah Pon PPKM lagi sepertinya? Ada yg percaya 🖐?,Marijoa 
2021-10-02 16:02:03,@AnggitaWiryo @KITAJokowi_Xyz Efek ppkm...,"Jakarta Selatan, DKI Jakarta"
2021-10-02 16:01:45,@GishellaSuandh1 Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non esensial bekerja kembali di kantor,
2021-10-02 16:01:04,Baru jogging lg setelah beberapa bulan semenjak ppkm berlevel :(,"Jakarta Capital Region, Indone"
2021-10-02 16:00:29,"Podcast @simamaung bsk, sigana ngabahas kunaon ppkm dicicil... 
Atau ngabahas arah lembang kuat ka make sistem ganjil genap...",404 not found
2021-10-02 15:58:12,@BuayaUbanan @ErickAtma Semoga nggak ppkm kyk dirimu 😂😂😂,
2021-10-02 15:57:59,"@cucoqmeonkk kata gua pengunguman lo masuk offline lebih cepet drpd ppkm level 2, sampe udah offline lo masih gaboleh keluar, gws bro🙏🏻",
2021-10-02 15:56:59,"RT @gojekbeks: PPKM benar2 diperlonggar sekarang..
Ekonomi berjalan lagi..UMKM mulai bangkit perlahan..
Tp jngn lupa..yuks tetap terapkan 3…",dimana-mana hatiku senang
2021-10-02 15:54:51,"@sbyfess Ngakune seng jogo bukak ngenteni ppkm mari, tapi mboh nek wes level 1 ngene",Indonesia
2021-10-02 15:54:02,"@BbyHzelNut_ ya dong diskusi gimana nih, keberlangsungan ppkm apakah naik level dan ada versi baru?😌",no where
2021-10-02 15:53:30,"@wzrmandya Ahh ppkm tidak berpengaruh, macet weh tuluy","Bandung, Jawa Barat"
2021-10-02 15:53:21,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…","Kota Tanjung Pinang, Kepulauan Riau"
2021-10-02 15:51:41,@JENNIECAPER ppkm,terganen ganen since day 0
2021-10-02 15:51:30,"@v_frontline_pc Modol api Ari maen teh,,, untung ker jaman PPKM,, Sagala teu menang,, da ges pasti Sulanjana Pasteur ges di kondisikan","bandung, bekasi"
2021-10-02 15:51:00,"RT @ma2nwedung: PC GP @Ansor_Demak maraton melaksanakan Pendidikan Pengkaderan setelah lama berhenti karena PPKM, selama 2 hari dari sekara…",
2021-10-02 15:50:56,"RT @ma2nwedung: Setelah lama tidak ada pengkaderan karena PPKM,PC GP @Ansor_Demak hari ini mulai lagi mengadakan Pelatihan Kepemimpinan Das…",
2021-10-02 15:48:46,"Kebijakan social distancing Seoul sama Jakrta bagus Jakarta sih, terbukti lah kasus di Indonesia udah turun jauh. PPKM works I think, walupun banyak juga yang bilang kalo kasus di Indo bisa turun karna herd immunity, but still.","Yogyakarta, Indonesia"
2021-10-02 15:47:27,"Hi selamat malam para travelers, di saat pandemik ini dan ppkm ini kita semua tau bahwa hampir semua merasakan kesulitan dan ketidakpastian. Sebelum pandemik, berlibur cukup penting bagi semua untuk relaksasi jiwa dan raga, berdoalah agar cepat pulih dan normal kembali. #mktours",Indonesia
2021-10-02 15:47:21,"[2/10. beli pacar baru w bibo]
Finally beli pacar baru di temenin bibo yeay!! Kenalin yang ini namanya U. Btw jalanan malam ini udah beda dari biasanya, udah rame dan macet lagi, biasanya kalo masih ppkm malmingan pun ga pernah macet. https://t.co/KimW2YvRjZ https://t.co/BLJPFxAqXa",
2021-10-02 15:46:41,"RT @ENS53311139: Sedikit potret kekejaman cina komunis yang menertibkan para pedagang kaki lima ..

Tanpa memperdulikan ada bayi, org tua d…",
2021-10-02 15:46:07,"RT @VFathun: Kalau sudahtau covid-19 gak akan hilang, PPKM kenapa lanjut terus pak? Bukankah kita sudah pakai masker kemana mana..!!! saya…",indonesia
2021-10-02 15:45:17,"Jogja kembali ramai , ppkm udah selesai poya liat jalan aja udah kek normal lg","Kota Yogyakarta, Yogyakarta"
2021-10-02 15:44:56,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,
2021-10-02 15:44:04,"@lafilledriver udah yang, aku td mau manggil shiva eh shivanya kejebak ppkm .g 

gpplah skrg dah ketemu km ini kan😗 https://t.co/a0o3N5psPk",Abby 
2021-10-02 15:43:38,"@ordi_girl5 Iya loh. Pas mereka PPKM gw sedih banget dan terus berdoa semoga mereka baik2 saja, saling sayang, saling cinta dan kembali mesra lagi.",
2021-10-02 15:43:23,RT @MommaBear0716: @mas_prasetiyo @CNNIndonesia Maksa doank bisanya. Peduli rakyat miskin kok ga paham buat makan aja sulit gara2 PPKM dipa…,indonesia
2021-10-02 15:42:57,"RT @afrilrini: Pasangan favoritku gini terus ya jangan PPKM lagi😭😭
#IkatanCinta 
#IkatanCintaEp457 https://t.co/6QUxgikbOH",
